review_id,product_id,rating_score,content,created_at
20178428,278967562,5.0,,1759844818
20178320,278967562,5.0,,1759826642
20224715,278788244,5.0,,1775540591
20219937,278788244,5.0,,1773660676
20219932,278788244,5.0,,1773660651
20215489,278788244,5.0,,1772164887
20213879,278788244,5.0,,1771666874
20213877,278788244,5.0,,1771666852
20213878,278788244,5.0,,1771666864
20197758,278788244,5.0,,1765643938
20195475,278788244,5.0,,1764861572
20165460,278788244,5.0,,1756779080
20187179,278729078,5.0,"Giao hàng nhanh, đóng gói cẩn thận.
Truyện đẹp, bọc Bookcare vừa in.
Lỡ mua 2 cuốn luôn rồi ha ha",1762087243
20220582,278729078,5.0,,1773893153
20220583,278729078,5.0,,1773893167
20220584,278729078,5.0,,1773893175
20215956,278729078,5.0,,1772280488
20209281,278729078,5.0,,1769688889
20193266,278729078,5.0,,1764062312
20200167,278892527,3.0,Móp méo vậy trời ơiiiii đất hỡi mẹ ơi t tưởng là nay tiki thêm cái bọc là ko có vấn đề j nx mà như clm v trời,1766400565
20215055,278892527,4.0,Ổn chất lượng đc ko bị móp,1772026891
20215371,278892527,4.0,,1772117019
20210522,278892527,5.0,,1770128401
20203791,278892527,5.0,,1767721414
20198907,278892527,5.0,,1765976997
20193186,278788075,5.0,,1764046633
20184371,278788075,5.0,,1761237390
20222295,278790552,5.0,,1774580811
20222296,278790552,5.0,,1774580813
20222274,278790552,5.0,,1774580765
20222275,278790552,5.0,,1774580770
20222276,278790552,5.0,,1774580772
20222278,278790552,5.0,,1774580776
20222279,278790552,5.0,,1774580779
20222280,278790552,5.0,,1774580781
20222281,278790552,5.0,,1774580783
20222282,278790552,5.0,,1774580785
20222283,278790552,5.0,,1774580787
20222284,278790552,5.0,,1774580789
20222285,278790552,5.0,,1774580791
20222286,278790552,5.0,,1774580793
20222287,278790552,5.0,,1774580795
20222288,278790552,5.0,,1774580797
20222289,278790552,5.0,,1774580799
20222290,278790552,5.0,,1774580801
20222291,278790552,5.0,,1774580803
20222292,278790552,5.0,,1774580805
20222293,278790552,5.0,,1774580807
20222294,278790552,5.0,,1774580809
20222267,278790552,5.0,,1774580731
20222268,278790552,5.0,,1774580741
20222269,278790552,5.0,,1774580749
20222270,278790552,5.0,,1774580753
20222271,278790552,5.0,,1774580757
20222272,278790552,5.0,,1774580760
20222273,278790552,5.0,,1774580762
20214101,278790552,5.0,,1771763513
20214102,278790552,5.0,,1771763525
20208648,278790552,5.0,,1769411352
20208649,278790552,5.0,,1769411357
20208650,278790552,5.0,,1769411363
20208651,278790552,5.0,,1769411370
20208652,278790552,5.0,,1769411394
20208640,278790552,5.0,,1769411307
20208641,278790552,5.0,,1769411313
20208642,278790552,5.0,,1769411319
20208643,278790552,5.0,,1769411325
392523,278785576,4.0,"Mình đặt mua truyện này cho một chị bạn, khi cầm quyển sách trên tay mình cảm thấy chưa hài lòng lắm. Điểm trừ này không phải lỗi của Tiki mà là của nhà xuất bản. Quyển sách giá 19.000 ngàn đồng nhưng giấy lại không chất lượng mấy. So với giấy hồi đó đọc thì chỉ hơn được chút xíu. Mình cảm thấy rất tiếc vì đặt sách này cho người bạn là vì người này định sưu tập lại nguyên bộ truyện tranh Bảy viên ngọc rồng nhưng khi mua thì truyện liên tục hết hàng. Giá như Tiki có bán nguyên combo 3, 5 quyển hay 10 quyển thì hay quá! Chứ đợi hoài mà không có cuốn mình cần, nản quá!",1457314646
379549,278785576,5.0,"Một bộ truyện đã xưa cũ nhưng lại mang cảm giác cho người đọc không hề xưa cũ. Dragon Ball - Bảy viên ngọc rồng thực sự là một bộ truyện của tuổi thơ.
Dragon Ball những tập đầu tiên mang lại cho người đọc một cảm giác hài hước, hay lắm. Càng ngày thì càng nghiêm túc, càng nhiều chi tiết chiến đấu, làm giảm những chi tiết hài hước nhưng chất lượng truyện vẫn rất cao, không hề nhàm chán chút nào.
Tập này nói về sự xuất hiện của Songoku và Bulma, wow, một cậu bé Sayan sống một mình trong rừng, nhưng cậu lại rất vui vẻ và lạc quan với cuộc sống này. Muốn biết truyện thế nào thì hãy mua ngay những tập tiếp theo",1455174404
311879,278785576,5.0,"Tập truyện gắn liền với tuổi thơ tuy ít sách nhưng rất chất lượng của thế hệ 8x, đầu 9x như tôi. Tình tiết truyện thú vị, hấp dẫn, câu thoại hài hước, trong sáng và hình ảnh dễ thương, tếu tếu khiến cho tôi dù cho có đọc đi đọc lại nhiều lần cũng không thấy chán. Có thể thuộc làu tình tiết diễn biến và câu nói điển hình của các nhân vật. Đó cũng chính là lý do dù đã đọc rồi tôi vẫn chọn mua cho cháu mình vì tôi thấy nó hay và có ích cho cháu. Cộng với nay bìa truyện đúng là đẹp hơn ngày xưa nhiều, nhìn bắt mắt lắm luôn.",1442726895
179969,278785576,5.0,"Dây là bộ truyện tranh Nhật gắn liền với năm tháng tuổi thơ của mình! Lúc mình mua là bộ xuất bản 2004 giá 5.000 đồng một quyển. Mình đã đọc rất say mê, bây giờ Kim Đồng xuất bản lại thấy rất thích. In ấn, design, đồ họa đẹp hơn trước rất nhiều. Bìa rời, giấy xốp ""đúng chuẩn manga"" thần thánh. Cầm dày và thích hơn bộ cũ. Nội dung bộ này thì không chê vào đâu rồi. Nét vẽ vô cùng đáng yêu, chuyện li kì hấp dẫn của khỉ con Songoku cùng những người bạn...Bộ manga ""huyền thoại"" mà anime(hoạt hình) cũng không thể so sánh bằng! Đúng là xem anime sống động hơn, nhưng vẫn thích cầm quyển truyện mà đọc, rất tuyệt! Những cảm giác mà anime không thể nào có được!!",1428472242
20223650,278710197,5.0,,1775182105
20222423,278710197,5.0,,1774614902
20214420,278710197,5.0,,1771849980
20214421,278710197,5.0,,1771849985
20214422,278710197,5.0,,1771849989
20214423,278710197,5.0,,1771849993
20214419,278710197,5.0,,1771849958
20197038,278710197,5.0,rất tốt,1765453294
20209454,278706972,5.0,"Sách mới, đóng gói cẩn thận",1769764215
20185186,278706972,5.0,Không có ý kiến,1761476969
20202401,278706972,5.0,,1767188417
20188464,278706972,5.0,,1762516336
20185219,278706972,5.0,,1761483996
20216088,279022301,5.0,,1772335520
20180642,278598120,5.0,bọc đẹp phết,1760260020
20193397,278598120,5.0,,1764125329
20178756,277384364,5.0,"Ok giao hàng nhanh đóng gói ổn, tr mấy tập về sau ngày càng mỏng😂",1759923705
20179651,277384364,5.0,,1760105396
20206472,277384364,5.0,,1768641817
20204969,277384364,5.0,,1768120159
20204970,277384364,5.0,,1768120169
20204968,277384364,5.0,,1768120149
20204966,277384364,5.0,,1768120139
20204964,277384364,5.0,,1768120117
20204965,277384364,5.0,,1768120128
20204963,277384364,5.0,,1768120104
20204961,277384364,5.0,,1768120076
20204962,277384364,5.0,,1768120092
20198947,277384364,5.0,,1765979691
20177316,277384364,5.0,,1759565022
20156444,277384364,5.0,,1754668560
20156447,277384364,5.0,,1754668560
20155329,277384364,5.0,,1754455659
20143219,277384364,5.0,,1751725780
20193185,277671463,5.0,bị df góc nhỏ😭,1764046481
20197328,277671463,5.0,"truyện nguyên seal, giao hàng nhanh
nd thì siêuuu dễ thương mình rất thích bộ này",1765524904
20197334,277671463,5.0,"một bộ truyện rất healing, nhẹ nhàng 💗",1765525183
20197335,277671463,5.0,truyện xinh lắm luônnn,1765525236
20197336,277671463,5.0,,1765525294
20148097,277671463,5.0,,1752767224
20148086,277671463,5.0,,1752767081
20148079,277671463,5.0,,1752767011
20187017,278523761,5.0,,1762049478
20187015,278523761,5.0,,1762049468
2004610,278523761,5.0,"Đầu năm tình cờ lên Đinh Lễ thấy có quảng cáo Teppei mới biết bộ truyện huyền thoại này lại xuất bản lại. Mua được tập 2 nhưng không có tập 1, lên Tiki tìm cái là có ngay - Tikinow 2 h sau là có truyện đọc. 

Truyện này cũng khá kén người đọc bởi nét vẽ khác  phong cách bây giờ - với nhiều người thì là xấu, nhưng mình thì lại thích vì nó thể hiện được bối cảnh xã hội thời đấy.",1546693045
3201719,278523761,4.0,Hàng nhận okay ko rách. Nguyên vẹn đẹp. Bị cái giấy thuộc dạng mỏng le... cầm ko đã.,1584604976
2831387,278523761,5.0,"Sản phẩm chất lượng tốt, đẹp, giao hành nhanh chóng.",1578286455
2003069,278523761,5.0,"Truyện đẹp, lâu lắm rồi mới đc đọc lại. Cười bể bụng",1546594809
4566549,278523761,5.0,,1598067704
2555216,278523761,5.0,"Chất lượng tốt, như mô tả
Giao hàng nhanh và đóng gói cẩn thận",1571877204
4425844,278523761,5.0,,1597197966
2022753,278523761,5.0,Tìm mua khắp nơi ko có. May quá Tiki còn. Rất thích bộ truyện này ?,1547794549
20139147,277591013,5.0,Đúng kỳ vọng. Sẽ đặt combo tiếp theo,1750668931
20137563,277591013,5.0,Hấp dẫn và hài hước! Tuyệt vời ông mặt trời,1750297832
20202402,277591013,5.0,,1767188426
20142300,277591013,5.0,Sản phẩm tốt đúng kỳ vọng,1751512243
20181477,277591013,5.0,,1760432344
20172565,277591013,5.0,,1758364838
20128261,277591013,5.0,Tuyệt bời sách chuẩn pro,1748269431
20168645,277591013,5.0,,1757499803
20161122,277591013,5.0,,1755748427
20127628,277591013,5.0,Truyện hay,1748143155
20142301,277591013,5.0,,1751512256
20141796,277591013,5.0,,1751371117
20140094,277591013,5.0,,1750911004
20138253,277591013,5.0,,1750430520
20127629,277591013,5.0,Hay,1748143171
20112130,277591013,5.0,,1744896873
9419367,278496130,5.0,"Truyện siêu hay! Mik đọc lâu rồi mới đánh giá_ Mik thấy đa phần mọi người bt truyện qua anime    ( mik cũng vậy :)))))) ) Nét siêu đẹp luôn, mua về để đọc hay làm mẫu vẽ cũng Okela. Với 1 con wibu ngày đi học, đêm cày anime như mik thì đọc truyện cũng dzui dễ sợ. Ko liên quan nhưng mik chúc các bạn thi tốt ?. Cảm ơn vì đã đọc :-)",1619703928
20204406,278496130,5.0,,1767949272
20204407,278496130,5.0,,1767949279
20204408,278496130,5.0,,1767949287
20204405,278496130,5.0,,1767949259
2930797,278496130,5.0,"Anh giao tận tình, giao nhanh chóng, chất lượng sản tuyệt vời, sách bên trong không bị móp méo là ưng lắm rồi ạ, đã vậy tranh lại rất xinh xẻo, mượt mà lấy ra mà em phần khích !!! Aaa, em trông lâu rồi mà bây h mới có mừng hết sức đã vậy hôm nay mới 1/2 nữa cơ !! Nói chung là tuyệt vời lắm ạ!!!",1580549203
20180290,278496130,5.0,,1760179897
20179485,278496130,5.0,,1760078321
20177611,278496130,4.0,,1759655073
3212599,278496130,5.0,"hàng về nhanh, đóng gói chắc chắn, có lót ly, tiếc là ko có màng co ( ko thấy màng co nên sợ rớt cái lót ly, hên là vẫn còn ), mình xuôi ko có poster ( 1 số người có, chắc mấy người đó best nhân phẩm cmnr ), sách hay, nên mua, nếu chưa xem kny anime thì nên đọc cái này trước mới xem anime vì anime làm hay hơn manga ( theo mình )",1584710173
20075945,278496130,5.0,,1738731084
13600244,278496130,5.0,Có phần dưới bìa nó bị rách nên nhưng mình vẫn cho 5sao,1638543679
2992002,278496130,5.0,"giao hơi lâu ạ ;VV còn lại thì đóng gói tốt , hàng về mừng rớt nước mắt , in nét , bìa cứng cáp UwU , nói chung là toẹt vời , nhưng mình nghĩ là nên thay lsot cốc thành bookmark lót xinh quá không dám xài ạ TvT
Rat tuyet voi xin cam on !!",1581568027
13893858,278496130,4.0,"Mua biết bao lần ở Tiki lần này là thất vọng nhất. Gói hàng thì tả tơi không có gì chống sốc cho sách, sách bị bám bụi nhiều nữa.",1639732800
2988446,278496130,4.0,"anh shipper thân thiện, giao hàng cũng nhanh lắm. nhưng so với những lần khác mình mua truyện thì lần này đóng gói cực kì sơ sài ạ, không có bao chống sốc hay gì cả mà chỉ có mỗi cuốn truyện trong cái hộp thôi, truyện bị móp lắm, cong cả cuốn truyện. nhưng bù lại chất lượng truyện vẫn tốt lắm ạ ♡♡",1581501070
2968391,278496130,4.0,"Truyện về khá nhanh, mình đặt từ thứ 5 thì hôm nay thứ 7 đã nhận được rồi. Có một điều mình không hài lòng lắm là việc bảo quản vận chuyển truyện. Lúc mình nhận hàng thì hộp đựng bị méo, còn truyện bên trong không có bọc seal hay là bọc chống sốc, chỉ có mỗi quyển truyện trong cái hộp thế thôi, vậy nên là truyện hơi méo mép bìa và bị mở góc bìa một chút, còn lại thì mọi thứ đều ổn. Mình khá bất ngờ với bìa rời của truyện, cứ tưởng chỉ có một bìa thôi chứ ? Giấy truyện thì vẫn giấy xốp quen thuộc của Kim Đồng, mỏng nhẹ ? Nói chung là sẽ ủng hộ tiếp để sưu tầm hết bộ truyện này ❤",1581165767
12674207,278496130,5.0,"Giao khá nhanh nhưng do vận chuyển nên hộp bị móp sách chỉ bị hơi cong một chút thôi, vẫn chấp nhận được",1634476125
16593525,278496130,4.0,"Giao hàng đúng ngày, gói hộp chắc chắn nhưng cuốn truyện có bìa hơi bị gãy không đẹp mắt",1654482013
18968485,278496130,5.0,"nezuko của tôi đẹp quá, muốn coi về phần của shinobu ghê huhu",1678982302
14754482,278496130,5.0,"đẹp lắm nèee mở ra hơi ngỡ ngàng ngơ ngác và bật ngửa chút vì nó không có gì ngoài 2 quyển truyện-)) không có một miếng gì khác ngoài 2 quyển truyện luôn,may mà nó không móp gì cả!!",1643465015
17839971,278496130,5.0,"Truyện hấp dẫn, hình ảnh rõ nét, bìa màu sắc đẹp.",1664588485
16359397,278496130,5.0,"Giao nhanh mình chọn giao siêu tốc trước 2h trưa là có hàng, truyện in đẹp. Nội dung truyện hấp dẫn mình mua full bộ",1652771082
2973921,278496130,5.0,ổn lắm ạ ???????? em rất thích đọc xong chỉ trong 1 ngày ạ đời phần 2 ạ ?????? em rất mong ♪(┌・。・)┌♪(┌・。・)┌♪(┌・。・)┌♪(┌・。・)┌♪(┌・。・)┌♪(┌・。・)┌♪(┌・。・)┌♪(┌・。・)┌♪(┌・。・)┌♪(┌・。・)┌♪(┌・。・)┌♪(┌・。・)┌♪ \(^ω^\ )♪ \(^ω^\ )♪ \(^ω^\ )♪ \(^ω^\ )♪ \(^ω^\ )♪ \(^ω^\ )♪ \(^ω^\ )♪ \(^ω^\ )♪ \(^ω^\ )♪ \(^ω^\ )♪ \(^ω^\ )♪ \(^ω^\ )\(๑╹◡╹๑)ﾉ♬\(๑╹◡╹๑)ﾉ♬,1581300045
19190389,278496130,5.0,"Hấp dẫn, ý nghĩa",1683973462
19628568,278496130,5.0,,1699084031
2981585,278496130,5.0,"Mình đặt từ ngày 6, đến hôm nay thì nhận được. Sách về tay trong tình trạng nguyên vẹn dù đóng gói sơ sài. Tưởng không được tặng kèm miếng lót ly nhưng mở sách ra mới thấy hí hí～Trang giấy mềm khá thích. Duyệt.",1581402292
3244062,278496130,1.0,"mình đâ dặt 3 cuốn truyện từ 1 tới ba giao đủ nhưng tập 1 thiếu lót li, mình nghĩ là hết quà tặng kèm nhưng giờ đọc nhận xết mới biết đó là phụ kiện đi kèm của mỗi quyển truyện. Qua 1 tuần rồi mới biết nên em ko đòi hỏi là tiki phải đổi lại truyện hay gì nhưng xin tiki hãy xem xét lại để ko có lần sau nữa",1585058524
3189461,278496130,4.0,"Nội dung cũng tương đối (không thực sự quá ""xuất sắc"" như kì vọng của bản thân vì mình đã đọc qua rất nhiều manga ở các giai đoạn) ?
Dù cho không thể so bì với các bộ đã trở thành huyền thoại (của tuổi thơ nhiều người) về thể loại phiêu lưu, kỳ ảo (có đôi khi thêm một chút hoặc nhiều chút bi kịch, drama) như Inuyasha, Basara... Nhưng Kimetsu no Yaiba cũng có những cái riêng, cái độc đáo khi đặt ở thị trường ngày nay.
Nói chung đây là một bộ truyện đáng đọc, hơi bị overrated một tí nhưng nếu ai thích các thể loại (mình đã kể trên) thì cũng nên thử.
Không phải hương vị lạ nhưng có cái chất riêng (và dĩ nhiên không bị bão hoà khí đứng cạnh những dòng truyện theo xu hướng như hiện nay như romantic, slice of life...)",1584500996
12474796,278496130,5.0,để mấy quyển truyện khác đè lên là hết.Nên cũng không có gì cằn nhằn🙂,1633570714
3018191,278496130,4.0,"Sách đẹp, hình ảnh ổn. Chỉ có vấn đề ở phần phiên dịch. Nếu có thể xin nhà xuất bản đừng có dịch những nội dung sau mà hãy để nguyên gốc chữ latin : Tên truyện, tên nhân vật, tên địa danh, tên chiêu thức, hậu tố -san, -chan, -kun,... VD như đoạn gặp ông thầy ổng xưng ổng là ""Người dạy"" thật là chẳng hiểu gì luôn.",1582004646
3016518,278496130,3.0,"không hiểu sao lần này tiki đóng gói rất ẩu, rất không hợp lí và rất không vừa ý. Thay vì đóng gói bằng hộp dẹp (khoảng 20x15x3)  vừa với cuốn truyện thì tiki gói bằng hộp không vừa (khoảng 20x10x10), nên mở ra thì truyện bị cong. Xin lỗi vì mình là người sưu tập truyện, rất cưng truyện nên phải khắc khe vấn đề này. mong tiki khắc phục tình trạng này.",1581989467
19462658,278496130,5.0,,1692170071
2967185,278496130,4.0,"1. Truyện giao về muộn hơn dự kiến ban đầu, khiến mình dù đặt hàng rất sớm mà tận hôm nay mình mới nhận được hàng, nhưng tiki đã gửi *** xin lỗi rồi nên thôi tạm bỏ qua : D
2. Khác với những lần mình mua sách trước đây, lần này sách không hề có nilong hay miếng xốp bọc ngoài để bảo vệ truyện, không - có - gì - cả!(sốc tập 2). Vì vậy truyện của mình bị móp phần gáy mà còn cong queo nữa :D Nhưng ok mình sẽ lấy lí do bớt nilong bớt xốp để bảo vệ môi trường nên bỏ qua vụ này :'D
3. Chất lượng giấy của truyện được xuất bản bởi Kim Đồng thì ai cũng biết nên không cần nói nữa : D Phần dịch thuật ok trừ đoạn xưng hô với thầy Urokodaki ra.
4. Ngoài ra không còn vấn đề gì nữa : D
Mong tiki khắc phục 2 lỗi đầu tiên ở trên để nâng cao chất lượng dịch vụ hơn ạ",1581149324
5160266,278496130,1.0,"Trước h mình đặt tiki đều thấy đóng cản thận. Nhưng lần này mình đặt bộ 14 quyển thùng đựng thì rộng, truyện thì cứ thả vào mà hk chịu gói sắp xếp lại. Đúng vào mùa mưa nữa chứ. Thua đóng gói bên fahasha nhiều",1602354734
19405485,278496130,5.0,,1690194909
3012106,278496130,5.0,"Hàng về nhanh, chất lượng thì khỏi bàn. Nhưng đóng gói thì không được kỹ cho lắm vì không có lớp chống sốc có thể truyện sẽ bị móp. Nói chung là rất ưng ?",1581917221
19363799,278496130,5.0,,1688896879
2940634,278496130,5.0,"Đặt hàng bất ngờ quá, kèm hộp đôi to đùng mở ra là được tặng poster. Xác định mua qua tiki là không có quà như đi xếp hàng. Rất may mắn là có . Cám ơn tiki rất nhiều về bất ngờ đầu năm mới",1580732060
19352597,278496130,4.0,,1688562613
19313948,278496130,5.0,,1687334022
20179652,278123405,5.0,,1760105411
20185218,278123405,5.0,,1761483982
20179272,278123405,5.0,,1760027919
20220202,277998048,5.0,Combo 7 tập đầy đủ. Đóng gói cẩn thận.,1773741030
20206990,277998048,5.0,"truyện đẹp, xịn sò, lần sau ủng hộ tiếp nha",1768808056
20162371,277998048,5.0,"Giao hàng đúng hẹn, sách giữ nguyên phom dáng, sách in chuẩn không phải hàng lậu",1756011812
20157400,277998048,5.0,"Sách rẻ, giá tốt",1754887632
20190149,277998048,5.0,,1763004798
20177113,277998048,5.0,,1759497067
20167696,277998048,5.0,,1757320334
19931673,277998048,5.0,,1721397224
19901681,277998048,5.0,,1718342037
20157025,278275166,5.0,"Giao nhanh lắm luôn í, đóng gói kĩ, truyện hay mà tiếc là hết tập 1,2",1754798635
20219052,278275166,5.0,,1773369754
20214032,278275166,5.0,,1771741728
20184418,278275166,5.0,,1761263417
20167801,278275166,5.0,,1757337514
20167802,278275166,5.0,,1757337525
20161676,278275166,5.0,,1755853698
20161677,278275166,5.0,,1755853701
20160046,278275166,4.0,,1755494990
20159928,278275166,5.0,,1755443138
20130957,274928291,5.0,,1748913341
20019925,274928291,5.0,,1730281894
20017716,274928291,5.0,,1730068545
20002437,274928291,5.0,,1728607209
20002438,274928291,5.0,,1728607217
19991070,274928291,5.0,,1727427940
19975234,274928291,5.0,,1725872122
19948991,274928291,5.0,,1723122081
19948989,274928291,5.0,,1723122053
19922605,274928291,5.0,,1720501463
19922603,274928291,5.0,,1720501430
19922604,274928291,5.0,,1720501444
19908634,274928291,5.0,,1719063041
19906227,274928291,5.0,,1718807643
20174538,275362670,5.0,"Siêu hài lòng luôn,ko ngờ tiki còn hàng mà còn rẻ nữa.gói hàng kĩ truyện đẹp giao hàng nhanh,đúng là mua sách thì tiki vẫn là chân ái,sẽ còn ủng hộ tiếp",1758862179
20220870,275362670,3.0,Đặt tập 18 giao tập 177777,1774001438
20216565,275362670,5.0,,1772514356
20216578,275362670,5.0,,1772514356
20216572,275362670,5.0,,1772514356
20216580,275362670,5.0,,1772514356
20216577,275362670,5.0,,1772514356
20178415,275362670,5.0,Giao nhanh quá sốc vđ,1759842189
20197305,275362670,5.0,,1765519468
20183572,275362670,5.0,,1761022396
20178674,275362670,5.0,,1759909421
20160598,275362670,5.0,,1755644538
20160599,275362670,5.0,,1755644541
20160594,275362670,5.0,,1755644506
20160595,275362670,5.0,,1755644526
20160596,275362670,5.0,,1755644531
20160597,275362670,5.0,,1755644534
20154970,275362670,5.0,,1754380039
20101981,275362670,5.0,"Giao nhanh , hàng ko bị móp méo",1742968825
20147586,275362670,5.0,,1752710723
20145423,275362670,5.0,,1752207170
20124601,275362670,5.0,,1747456530
20116640,275362670,5.0,,1745809716
20116641,275362670,5.0,,1745809720
20116639,275362670,5.0,,1745809712
20116627,275362670,5.0,,1745809660
20101979,275362670,5.0,,1742968802
20101980,275362670,5.0,,1742968818
20078855,275362670,5.0,,1739154842
20067763,275362670,5.0,,1737045139
20067764,275362670,5.0,,1737045145
20067766,275362670,5.0,,1737045160
20067757,275362670,5.0,,1737045092
20067758,275362670,5.0,,1737045101
20067759,275362670,5.0,,1737045108
20067760,275362670,5.0,,1737045116
20067761,275362670,5.0,,1737045123
20067762,275362670,5.0,,1737045132
20067754,275362670,5.0,,1737045053
20067755,275362670,5.0,,1737045065
20216472,276659602,2.0,"Đóng gói ẩu, hàng về bị cong mép",1772462586
20216473,276659602,3.0,"Gáy bị dính keo, chùi hoài không ra",1772462634
20034416,276659602,2.0,"Đơn hàng gửi từ xa mà không có nổi cái chống sốc, đóng gói hàng cẩu thả",1732092445
20180218,276659602,5.0,,1760171589
20179650,276659602,5.0,,1760105381
20215957,276659602,5.0,,1772280493
20213885,276659602,5.0,,1771666927
20213887,276659602,5.0,,1771666939
20213888,276659602,5.0,,1771666946
20213889,276659602,5.0,,1771666950
20213890,276659602,5.0,,1771666956
20213891,276659602,5.0,,1771666964
20213884,276659602,5.0,,1771666919
20205979,276659602,5.0,,1768457759
20172969,276659602,5.0,,1758465716
20171506,276659602,5.0,,1758130820
20171507,276659602,5.0,,1758130823
20171501,276659602,5.0,,1758130713
20171502,276659602,5.0,,1758130719
20153518,276659602,5.0,good,1754042449
20153519,276659602,5.0,good,1754042459
20152736,276659602,5.0,good,1753856153
20152732,276659602,5.0,good,1753856116
20152734,276659602,5.0,good,1753856135
20152735,276659602,5.0,good,1753856143
20152727,276659602,5.0,good,1753856067
20152729,276659602,5.0,good,1753856088
20152723,276659602,5.0,good,1753856023
20152725,276659602,5.0,good,1753856047
20152722,276659602,5.0,good,1753856007
20149023,276659602,5.0,,1753000220
20146493,276659602,5.0,,1752461525
20146495,276659602,5.0,,1752461540
20146492,276659602,5.0,,1752461517
20138700,276659602,5.0,,1750560298
20138704,276659602,5.0,,1750560298
20138705,276659602,5.0,,1750560298
20138701,276659602,5.0,,1750560298
20118360,276659602,5.0,,1746204128
20116643,276659602,5.0,,1745809728
20221948,279226139,5.0,,1774426119
20211361,279112904,5.0,"Hay. Mê truyện từ còn bé, không thể từ bỏ được",1770429051
20224285,279112904,5.0,,1775429662
20223232,279112904,4.0,,1774965794
20221683,279112904,5.0,,1774318583
20219936,279112904,5.0,,1773660672
20208235,279112904,5.0,good,1769259315
20211431,279112904,5.0,,1770445524
20210626,279112904,5.0,,1770182510
20217027,279182084,5.0,Sp tốt giao nhanh bảo quản tốt k méo hay có vấn đề gì,1772641036
20224056,279182084,5.0,,1775310801
20221134,279182084,5.0,,1774098583
20219698,279182084,5.0,,1773576863
20216938,279182084,5.0,,1772619297
19730549,277402962,5.0,,1705418793
18869456,277402962,5.0,,1677394499
18849711,277402962,5.0,,1677078732
20128454,276425570,5.0,Tiki trading thì không có gì để chê,1748318645
20141558,276425570,5.0,,1751326696
20105042,276425570,5.0,,1743555620
20063936,276425570,5.0,,1736523874
20057713,276425570,5.0,,1735523621
20051504,276425570,5.0,,1734528183
20030766,276425570,5.0,,1731590926
20216581,273456914,5.0,,1772514356
20209872,273456914,5.0,,1769874874
19787072,273456914,5.0,"Tiki đóng gói lên trình độ mới rồi ae ơi, ổn áp phết. Giá còn rẻ nữa. Sẽ quay lại ủng hộ.",1709117410
19709938,273456914,5.0,"Sách cute y mẫu, tiki đóng gói chu đáo, giao hàng nhanh, vote 5 sao",1704341472
20053210,273456914,5.0,,1734789347
