review_id,product_id,rating_score,content,created_at
12648194,46789754,4.0,Sách có hơi bị bụi bẩn nhưng nó cũng không quá quan trọng. Chủ yếu nội dung của sách đem lại cho mình những kiến thức chuyên môn về Tài Chính Doanh Nghiệp. Nếu bạn bọc sách vô thì sẽ tốt hơn nhiều,1634365550
18181961,46789754,5.0,Wow. Giao hàng nhanh thần tốc. Trưa đặt chiều có rồi. Đóng gói cẩn thận. Mình muốn mua series này lâu lắm rồi mà chờ mãi mới giảm giá nhiều để mua.,1668176141
18400964,46789754,5.0,"Sách mới nguyên ,giá quá rẻ ,đóng gói cẩn thận ,giao hàng cực nhanh .Rất hài lòng ạ 😊 !! Có cơ hội sẽ tiếp tục ủng hộ shop ạ ☺️!!",1670829929
19756091,46789754,2.0,Giao hàng bị hỏng. Lần sau nên đóng hộp bìa,1706803072
18687594,46789754,5.0,"Từ lúc đặt đến khi giao hàng mất khoảng 2h, sản phẩm đóng gói cẩn thận, nội dung thì phải đọc hết mới biết được :v",1674825370
8883901,46789754,3.0,"Nội dung thì chưa đọc chưa biết nhưng mà trước đây ngon lành thế nào thì giờ hơi bị thất vọng với Tiki vì vụ bảo quản và vận chuyển sách. Mua 3 cuốn thì 2 cuốn bị bụi bẩn, 1 cuốn quăn mép. Nhân viên giao hàng thì ơ kìa mặc định ký tên thay cho khách hàng luôn.",1617520835
19786722,46789754,5.0,"Bọc rất cẩn thận, sách rất dày",1709101385
17932462,46789754,2.0,Sách bị in lỗi và mất nhiều trang,1665495672
11268764,46789754,5.0,"Cuốn sách siêu đẹp, cực kì dễ đọc. Mỗi lần đọc, mình chỉ đọc 1 mục và tự ngâm cứu thêm, vì sách chỉ tóm gọn nội dung cơ bản nhất của lĩnh vực đó! 
Giao hàng dễ thương, đóng gói siêu kĩ.",1626585922
3984769,46789754,1.0,"Sách được đóng gói sơ sài không được bảo vệ tránh va đập. Sách không còn giấy bóng kính bên ngoài để bảo vệ sách (Sách mới có bóng kính, mình đã xem ở nhà sách Nhã Nam). Có rất nhiều vết bẩn và dấu tay (có những vết không làm sạch được). Cảm giác đây là hàng bán bị trả lại (có lẽ đây là nguyên nhân giá rẻ). Nếu là hàng bán bị trả lại, Tiki cần phải thông báo cho người mua được biết. Mình đã mua sách của Tiki Trading rồi, và lần nào cũng nhận được sách mới trong bóng kính. Không ngờ lần này mua tặng người thân lại bị đưa sách cũ bẩn như vây. Mình nhận xét để người mua khác cân nhắc khi mua, đừng thấy rẻ mà ham. 1* duy nhất vì giao hàng rất nhanh, nhưng nhanh mà như thế này thì mình cũng không cần đâu.",1593842349
17959481,46789754,5.0,"Sách cứng cáp, giấy đẹp, trình bày dễ hiểu và bắt mắt. Sẽ tiếp tục ủng hộ nguyên bộ 🥰🥰",1665753134
17991290,46789754,5.0,Sách dày dặn bìa cứng thơm xỉu…. Đọc dễ hiểu lắm luôn mà sách nặng lắm nói chung ưng xỉu,1666096913
14591696,46789754,5.0,"mình xin lỗi shop vì bận quá nên không để ý, mình ấn nhần thành 2 người nhận thành ra phải trả lại shop 1 đơn. 
Sách đóng rất đẹp và giao nhanh. đặt hôm nay, hôm sau đã có. 5*",1642679199
15082485,46789754,5.0,"bìa cực dày, cực cứng.
đc hỗ trợ mua bởi nhân viên tên Ly.
Thank Ly, thank Nhã Nam, thank Tiki.
Mà khi nào Tiki lên sàn vậy, tôi đang chờ 1 khoản, tiki lên sàn tôi all in luôn",1645511096
12503768,46789754,3.0,"Sách trình bày logic, rất đẹp, bắt mắt có nhiều hình ảnh và ví dụ đọc dễ hiểu dễ nhớ. Sách giao đúng như mẫu nhưng có một trang sách bị lủng lổ.",1633711390
3009346,46789754,1.0,"Mình không biết TIKI bán sách thật hay giả, hay do lỗi nhà xuất bản mà thiếu cả chương “Cấu trúc doanh nghiệp”. Sách nhảy một cái vèo từ trang 58/59 qua trang 76/77?
Tiki cho mình trả hoặc đổi sách nha.",1581855369
4535740,46789754,5.0,"Một cuốn sách hay, giúp người đọc có thêm những cái nhìn bao quát và rộng hơn về kinh doanh. Tuy không thể so sánh với sách chuyên ngành, nhưng những người không chuyên ngành đọc cuốn này rất ổn ạ
Về hình thức: sách mới, không bẩn, mình hoàn toàn hài lòng về nhà cung cấp Tiki Tradings",1597880628
17155024,46789754,5.0,"Sách dày dặn
Thời gian giao hàng nhanh
Và được bao bìa cẩn thận
Mình rất hài lòng ạ",1658412612
19922892,46789754,5.0,,1720517732
19922519,46789754,5.0,,1720496145
7245769,46789754,5.0,Giao hàng rất nhanh. Giá rất ok. Sách rất hay. Phù hợp cho những người cần biết các kiến thức cơ bản về kinh doanh. Đồ họa bắt mắt. Nhưng nội dung chỉ dành riêng cho luật kinh doanh tại Mỹ hoặc Anh,1611584836
16203405,46789754,5.0,"Sách của DK thì dạng cơ bản, nhưng trình bày rất khoa học. Ai rồi cũng nên kinh doanh, nếu bắt đầu tìm hiểu thì nên từ cuốn này.",1651740108
15327335,46789754,5.0,"Giao hàng nhanh, đầy đủ. Mình thấy sách dày và khá đầy đủ, khá hi vọng nó sẽ giúp ích nhiều cho mình.",1646795388
3690939,46789754,5.0,"5 sao, sách đẹp, nội dung hay, cung cấp đầy đủ hiểu biết lý thuyết cũng như thực tiễn.
Một note nhỏ là sách đưa ra các khái niệm để biết đến nhưng không đi sâu vào từng khái niệm, mình thường tìm lại trên google về các khái niệm này để biết sâu hơn.
Highly Recommend cho bạn nào chưa biết nhiều về kinh doanh nhé.",1591060428
19874073,46789754,5.0,,1715768203
13070970,46789754,4.0,"sách đẹp, có thể do là hàng giao trong 2h nên chưa được gói nilon, chống shock cẩn thận
điểm trừ là giao giữa trưa lúc 12h hơn",1636349369
19858560,46789754,5.0,,1714477836
19855680,46789754,5.0,,1714157228
19059033,46789754,5.0,10 điểm chất lượng. Nội dung sách dễ hiểu.,1680759348
8830521,46789754,5.0,"Lượng kiến thức dày đặc với một người ko chuyên như mình. Sách cực kì dày, bìa cứng, in màu rất đẹp xứng đáng hoàn toàn với số tiền bỏ ra. Có điều ko có đc cái bookmark Ọ^Ọ 
Sẽ cố gắng cày hết để mua thêm cuốn nữa trong series",1617292894
19816385,46789754,5.0,,1711101779
17910738,54624882,5.0,,1665315074
9089590,54624882,5.0,Giao hàng đúng hẹn. Bọc sách cẩn thận khi giao,1618410535
6013271,54624882,5.0,Chất lượng sách r tốt ❤️❤️,1607347131
8779644,54624882,5.0,ok,1617108635
4075350,54624882,4.0,,1594733004
20038020,275185958,5.0,,1732671256
18978932,6215871,5.0,,1679184787
12431634,6215871,5.0,,1633322480
10353197,6215871,5.0,good,1623419635
10215660,6215871,5.0,,1622984340
18750073,138504802,5.0,"Giao hàng nhanh
Đóng gói cẩn thận
Sách đẹp, chất lượng in ấn tốt.

p.s: sẽ rất tuyệt hơn nếu có bổ sung bọc chống va đập cho sách.",1675666149
